,mol_idx,atom_idx,experimental_shift,dft_shift
49548,20212369,6,16.3,17.77
49549,20212369,7,16.3,15.67
49550,20212372,0,158.6,158.06
49551,20212372,1,168.2,166.74
49552,20212372,2,115.5,117.32
49553,20212372,3,37.2,37.89
49554,20212372,4,32.1,30.37
49555,20212372,5,171.2,171.79
49556,20212372,6,52.0,50.09
49557,20212372,7,30.4,33.01
49558,20212372,8,35.7,37.12
49559,20212377,0,154.2,153.85
49560,20212377,1,101.0,112.83
49561,20212377,2,123.0,122.31
49562,20212377,3,105.0,107.31
49563,20212377,4,138.5,138.25
49564,20212377,5,118.5,116.8
49565,20212377,6,124.8,127.35
49566,20212377,7,115.2,118.56
49567,20212377,8,154.5,153.48
49568,20212377,9,148.3,148.7
49569,20212377,10,121.5,120.3
49570,20212377,11,146.2,148.79
49571,20212377,12,125.8,123.94
49572,20212377,13,21.3,20.98
49573,20212377,14,55.2,60.0
49574,20212393,0,79.6,77.06
49575,20212393,1,139.3,130.29
49576,20212393,6,129.2,125.4
49577,20212393,5,131.4,129.25
49578,20212393,4,131.0,128.66
49579,20212393,3,131.4,128.09
49580,20212393,2,129.2,126.23
49581,20212393,7,56.8,54.31
49582,20212396,0,163.9,163.46
49583,20212396,1,69.4,70.29
49584,20212396,2,71.5,68.54
49585,20212396,3,89.0,106.16
49586,20212396,4,76.7,75.02
49587,20212396,5,30.8,31.16
49588,20212396,6,18.5,19.1
49589,20212396,7,18.9,17.18
49590,20212400,0,151.4,151.27
49591,20212400,1,119.8,118.21
49592,20212400,2,109.3,109.31
49593,20212400,3,158.3,157.4
49594,20212400,4,192.3,189.35
49595,20212400,5,14.5,14.08
49596,20212400,6,17.7,11.51
49597,20212400,7,43.7,46.67
49598,20212400,8,39.8,41.78
49599,20212400,9,140.3,142.14
49600,20212400,12,126.5,125.74
49601,20212402,0,159.7,160.48
49602,20212402,5,113.3,116.76
49603,20212402,4,126.6,126.12
49604,20212402,3,125.7,124.55
49605,20212402,2,126.6,127.62
49606,20212402,1,113.3,108.43
49607,20212402,6,150.5,150.76
49608,20212402,7,55.0,52.1
49609,20212404,0,135.7,138.02
49610,20212404,1,42.5,43.7
49611,20212404,2,50.4,52.99
49612,20212404,3,173.6,174.27
49613,20212404,4,52.2,50.43
49614,20212404,5,20.8,19.2
49615,20212404,6,117.8,123.05
49616,20212404,7,30.0,31.31
49617,20212404,8,8.9,9.09
49618,20212404,9,129.5,130.28
49619,20212404,10,128.6,128.43
49620,20212404,11,127.3,126.88
49621,20212404,12,128.6,128.51
49622,20212404,13,129.5,128.13
49623,20212411,0,82.3,81.27
49624,20212411,1,89.9,94.97
49625,20212411,2,67.9,72.62
49626,20212411,3,74.6,73.6
49627,20212411,4,221.9,213.64
49628,20212411,6,66.2,67.49
49629,20212414,0,156.6,152.14
49630,20212414,1,153.5,152.82
49631,20212414,2,148.9,146.32
49632,20212414,3,119.5,118.15
49633,20212414,4,138.5,136.97
49634,20212414,5,94.5,90.14
49635,20212414,6,192.0,193.33
49636,20212414,7,122.6,126.96
49637,20212414,8,26.6,27.6
49638,20212414,9,12.4,14.54
49639,20212414,10,26.6,27.08
49640,20212414,11,12.4,13.71
49641,20212420,0,102.9,129.14
49642,20212420,1,87.1,88.96
49643,20212420,2,171.4,169.39
49644,20212420,3,23.4,21.9
49645,20212420,4,170.1,168.01
49646,20212420,5,60.3,59.58
49647,20212420,6,14.4,13.2
49648,20212422,0,53.0,55.79
49649,20212422,1,144.8,146.38
49650,20212422,2,110.4,111.48
49651,20212422,3,32.1,36.03
49652,20212422,4,10.0,10.88
49653,20212422,5,15.3,15.72
49654,20212439,0,189.8,198.49
49655,20212439,2,92.6,85.45
49656,20212439,6,64.8,62.9
49657,20212439,7,16.7,17.11
49658,20212439,14,66.1,66.26
49659,20212439,15,16.7,15.92
49660,20212439,24,56.4,63.36
49661,20212439,25,11.6,18.35
49662,20212439,29,72.0,77.65
49663,20212439,30,141.0,142.55
49664,20212439,35,126.0,125.22
49665,20212439,34,128.6,128.72
49666,20212439,33,127.5,127.65
49667,20212439,32,128.6,127.62
49668,20212439,31,126.0,128.24
49669,20212441,0,74.6,77.68
49670,20212441,1,75.6,75.91
49671,20212441,2,153.0,151.72
49672,20212441,3,65.3,65.22
49673,20212441,4,70.0,69.06
49674,20212441,5,59.2,56.42
49675,20212443,0,148.1,151.25
49676,20212443,1,148.3,146.34
49677,20212443,2,113.0,125.24
49678,20212443,3,127.8,128.82
49679,20212443,4,130.8,139.98
49680,20212443,5,109.9,107.13
49681,20212443,6,31.7,34.05
49682,20212443,7,49.5,52.03
49683,20212443,8,51.9,50.24
49684,20212443,9,138.7,135.25
49685,20212443,10,38.0,43.69
49686,20212443,11,134.4,143.35
49687,20212443,12,71.0,71.82
49688,20212443,13,123.0,124.17
49689,20212443,14,129.1,128.64
49690,20212443,15,117.9,119.41
49691,20212443,16,55.9,57.53
49692,20212443,17,55.9,51.97
49693,20212445,0,114.35,120.6
49694,20212445,1,156.65,160.45
49695,20212445,2,114.35,109.85
49696,20212445,3,125.25,128.34
49697,20212445,4,128.15,121.38
49698,20212445,5,125.25,130.06
49699,20212445,6,169.95,164.43
49700,20212445,7,58.05,61.17
49701,20212445,8,115.95,120.21
49702,20212445,9,167.55,159.13
49703,20212445,10,66.1,63.96
49704,20212445,12,121.3,121.31
49705,20212445,11,121.3,121.41
49706,20212445,13,55.5,53.04
49707,20212448,0,35.6,36.72
49708,20212448,1,20.8,21.75
49709,20212448,2,21.1,21.97
49710,20212448,3,24.7,23.68
49711,20212448,4,43.4,44.84
49712,20212448,5,74.7,76.95
49713,20212448,6,67.1,66.03
49714,20212448,7,17.6,20.47
49715,20212448,12,138.1,140.92
49716,20212448,17,124.2,123.55
49717,20212448,16,129.7,128.97
49718,20212448,15,140.9,141.34
49719,20212448,14,129.7,128.95
49720,20212448,13,124.2,124.53
49721,20212448,20,21.4,20.97
49722,20212452,0,118.9,119.43
49723,20212452,1,109.4,120.97
49724,20212452,2,153.3,154.24
49725,20212452,3,140.1,144.56
49726,20212452,4,136.7,138.34
49727,20212452,5,138.4,143.22
49728,20212452,6,137.8,141.27
49729,20212452,7,77.1,78.99
49730,20212452,8,129.2,131.19
49731,20212452,9,55.9,58.69
49732,20212452,10,75.6,74.71
49733,20212452,11,22.4,20.33
49734,20212452,12,22.4,22.15
49735,20212456,0,125.5,127.21
49736,20212456,1,127.9,128.27
49737,20212456,2,134.8,135.94
49738,20212456,3,127.1,127.87
49739,20212456,4,136.7,136.81
49740,20212456,5,131.3,128.56
49741,20212456,7,135.3,141.78
49742,20212456,8,82.0,83.17
49743,20212456,9,199.4,198.62
49744,20212456,10,53.7,51.44
49745,20212456,11,41.3,40.5
49746,20212456,12,156.8,166.45
49747,20212456,13,129.7,130.23
49748,20212456,14,190.7,189.69
49749,20212456,15,27.7,29.5
49750,20212463,0,80.0,72.78
49751,20212463,1,47.5,49.94
49752,20212463,4,63.0,59.1
49753,20212463,5,171.0,168.08
49754,20212463,8,43.1,46.73
49755,20212463,9,60.8,64.44
49756,20212467,0,87.9,89.63
49757,20212467,1,64.3,63.16
49758,20212467,2,16.7,16.35
49759,20212467,3,64.6,61.38
49760,20212467,4,16.7,14.97
49761,20212467,5,165.7,170.23
49762,20212467,6,65.1,65.05
49763,20212467,7,33.6,36.65
49764,20212468,0,75.4,75.08
49765,20212468,1,113.2,111.87
49766,20212468,2,118.2,118.98
49767,20212468,10,171.6,171.45
49768,20212468,9,34.9,38.37
49769,20212468,8,44.6,51.59
49770,20212477,0,94.0,95.01
49771,20212477,3,65.7,58.84
49772,20212477,4,16.7,14.98
49773,20212477,1,65.9,66.51
49774,20212477,2,16.7,17.35
49775,20212477,5,161.5,164.76
49776,20212477,6,159.4,158.04
49777,20212477,7,124.9,124.71
49778,20212477,8,159.4,158.6
49779,20212481,9,158.9,159.33
49780,20212481,8,128.2,128.32
49781,20212481,7,125.8,126.06
49782,20212481,6,126.0,125.62
49783,20212481,4,143.4,142.7
49784,20212481,5,125.8,119.32
49785,20212481,3,126.0,125.63
49786,20212481,2,125.8,126.07
49787,20212481,1,128.2,128.33
49788,20212481,0,158.9,159.33
49789,20212481,12,102.4,97.38
49790,20212481,13,58.5,50.5
49791,20212481,10,102.4,97.36
49792,20212481,11,58.5,50.5
49793,20212481,15,190.1,189.33
49794,20212481,14,190.1,189.36
49795,20212482,0,68.1,66.99
49796,20212482,1,76.5,77.46
49797,20212482,2,99.7,98.08
49798,20212482,3,50.8,52.3
49799,20212482,13,71.1,64.08
49800,20212482,14,64.5,59.54
49801,20212483,0,127.8,128.24
49802,20212483,1,129.6,129.6
49803,20212483,2,129.1,130.24
49804,20212483,3,129.6,128.38
49805,20212483,4,127.8,129.86
49806,20212483,5,134.3,135.99
49807,20212483,6,42.9,46.73
49808,20212483,7,110.3,116.59
49809,20212483,8,78.2,79.19
49810,20212483,9,78.0,82.92
49811,20212484,0,151.2,151.61
49812,20212484,1,118.6,117.21
49813,20212484,2,107.7,108.2
49814,20212484,3,162.7,160.96
49815,20212484,4,187.2,185.6
49816,20212484,5,63.7,64.23
49817,20212484,6,21.3,22.63
49818,20212484,7,32.7,33.87
49819,20212484,8,27.6,26.0
49820,20212484,9,177.2,172.67
49821,20212485,0,162.8,160.3
49822,20212485,1,93.0,111.6
49823,20212485,2,80.5,78.21
49824,20212485,3,19.3,16.26
49825,20212485,4,16.7,17.23
49826,20212485,5,2.8,4.55
49827,20212485,6,3.9,3.09
49828,20212488,0,123.1,123.39
49829,20212488,1,122.7,121.85
49830,20212488,2,123.8,122.72
49831,20212488,3,109.1,106.79
49832,20212488,4,138.2,137.71
49833,20212488,5,126.1,126.89
49834,20212488,6,157.6,155.68
49835,20212488,7,95.6,94.25
49836,20212488,8,166.1,166.2
49837,20212488,9,183.3,181.16
49838,20212488,10,181.4,179.94
49839,20212488,11,37.0,34.49
49840,20212488,12,38.1,36.03
49841,20212488,13,72.1,71.35
49842,20212488,14,55.7,53.07
49843,20212500,0,102.1,101.75
49844,20212500,1,206.6,217.61
49845,20212500,2,85.6,85.92
49846,20212500,3,138.9,137.39
49847,20212500,4,45.1,48.86
49848,20212502,0,69.5,66.99
49849,20212502,1,74.8,74.92
49850,20212502,14,164.3,163.03
49851,20212502,15,28.2,31.06
49852,20212502,16,164.3,163.03
49853,20212502,18,74.8,74.93
49854,20212502,19,69.5,66.97
49855,20212502,2,71.5,70.81
49856,20212502,3,25.5,25.92
49857,20212502,7,26.9,22.94
49858,20212502,23,71.5,70.82
49859,20212502,24,25.5,25.91
49860,20212502,28,26.9,22.94
49861,20212504,0,120.3,124.41
49862,20212504,1,135.1,137.31
49863,20212504,2,23.3,23.79
49864,20212504,3,65.8,72.43
49865,20212504,4,33.6,39.8
49866,20212504,5,125.2,124.44
49867,20212510,0,72.6,71.57
49868,20212510,1,21.5,15.67
49869,20212510,2,53.8,54.21
49870,20212517,0,34.1,33.33
49871,20212517,1,80.7,80.62
49872,20212517,2,139.0,135.79
49873,20212517,3,114.3,116.34
49874,20212517,4,153.6,153.85
49875,20212517,5,175.8,179.37
49876,20212517,6,174.7,170.23
49877,20212517,7,198.0,198.43
49878,20212517,8,24.4,25.47
49879,20212517,9,61.8,62.84
49880,20212517,10,14.9,14.74
49881,20212527,0,45.2,44.55
49882,20212527,1,42.1,42.24
49883,20212527,2,58.5,61.33
49884,20212527,3,176.1,169.71
49885,20212527,9,35.7,35.42
49886,20212527,10,171.1,171.53
49887,20212527,13,60.1,60.47
49888,20212527,14,14.2,13.15
49889,20212529,0,78.3,79.37
49890,20212529,1,175.3,174.19
49891,20212529,2,37.6,37.72
49892,20212529,3,128.8,127.42
49893,20212529,4,122.2,122.33
49894,20212529,5,116.3,112.77
49895,20212529,6,143.0,141.18
49896,20212529,7,143.9,143.55
49897,20212529,8,117.6,115.67
49898,20212532,0,142.5,138.89
49899,20212532,10,117.4,117.04
49900,20212532,9,143.7,150.15
49901,20212532,8,35.3,37.74
49902,20212532,7,46.3,46.53
49903,20212532,6,44.2,46.11
49904,20212532,2,181.4,179.09
49905,20212532,1,152.4,151.14
49906,20212532,4,199.6,205.9
49907,20212532,14,40.2,40.4
49908,20212532,13,42.6,40.71
49909,20212532,15,80.0,75.62
49910,20212532,55,24.4,22.67
49911,20212532,17,176.1,174.75
49912,20212532,19,70.7,71.88
49913,20212532,20,33.6,34.3
49914,20212532,21,24.5,22.85
49915,20212532,22,29.2,25.71
49916,20212532,23,31.9,28.76
49917,20212532,24,22.7,19.36
49918,20212532,25,14.2,10.72
49919,20212532,43,28.6,24.46
49920,20212532,47,24.5,28.02
49921,20212533,0,128.2,132.67
49922,20212533,1,127.6,127.18
49923,20212533,2,130.2,131.4
49924,20212533,3,139.4,138.49
49925,20212533,4,162.7,157.78
49926,20212533,5,56.4,56.3
49927,20212533,6,24.3,25.94
49928,20212533,7,24.3,23.31
49929,20212533,8,70.4,67.34
49930,20212537,0,164.9,169.28
49931,20212537,1,112.1,103.18
49932,20212537,2,33.5,34.93
49933,20212537,3,159.9,163.62
49934,20212537,4,86.0,84.35
49935,20212537,5,13.7,12.68
49936,20212537,6,165.9,162.72
49937,20212537,7,60.3,59.25
49938,20212537,8,14.5,13.13
49939,20212538,0,110.9,113.29
49940,20212538,3,72.7,74.22
49941,20212538,4,23.1,23.57
49942,20212538,1,72.7,73.07
49943,20212538,2,23.1,21.98
49944,20212538,6,22.8,22.23
49945,20212538,5,22.8,24.05
49946,20212544,0,153.9,152.22
49947,20212544,1,42.9,42.92
49948,20212544,2,62.5,61.1
49949,20212544,3,172.9,171.01
49950,20212544,4,37.2,39.99
49951,20212544,5,30.6,29.77
49952,20212544,6,140.9,143.39
49953,20212557,0,159.8,162.62
49954,20212557,1,109.9,108.39
49955,20212557,2,151.1,156.13
49956,20212557,3,161.6,159.34
49957,20212557,4,102.2,98.86
49958,20212557,5,21.1,21.31
49959,20212557,6,115.6,119.1
49960,20212557,7,19.9,21.31
49961,20212557,8,72.8,69.42
49962,20212557,9,68.7,65.1
49963,20212557,10,67.6,66.29
49964,20212557,11,132.7,133.92
49965,20212557,12,127.8,127.14
49966,20212557,13,129.8,129.47
49967,20212557,14,145.0,147.21
49968,20212557,15,129.8,128.95
49969,20212557,16,127.8,128.23
49970,20212557,17,21.6,21.45
49971,20212561,0,153.0,151.9
49972,20212561,1,62.1,63.14
49973,20212561,2,53.3,50.45
49974,20212561,3,66.6,65.84
49975,20212561,4,66.6,65.86
49976,20212561,5,53.3,54.14
49977,20212561,6,132.7,133.39
49978,20212561,11,127.8,130.12
49979,20212561,10,128.1,126.57
49980,20212561,9,128.7,129.4
49981,20212561,8,128.1,128.18
49982,20212561,7,127.8,127.93
49983,20212567,2,134.0,137.12
49984,20212567,6,37.4,37.63
49985,20212567,7,61.9,60.66
49986,20212567,8,166.8,153.84
49987,20212567,9,67.5,63.9
49988,20212567,10,71.9,73.91
49989,20212567,11,57.9,64.07
49990,20212576,0,53.3,58.06
49991,20212576,1,54.5,57.41
49992,20212576,2,51.0,50.97
49993,20212576,3,65.2,66.07
49994,20212576,20,58.2,52.78
49995,20212576,21,138.6,141.97
49996,20212576,15,16.5,24.2
49997,20212582,0,115.1,114.74
49998,20212582,1,125.4,125.53
49999,20212582,2,110.2,109.83
50000,20212582,3,141.9,143.93
50001,20212582,4,149.5,147.63
50002,20212582,5,155.2,154.85
50003,20212582,6,115.7,115.73
50004,20212582,7,149.5,147.64
50005,20212582,8,115.1,114.74
50006,20212582,9,141.9,143.94
50007,20212582,10,110.2,109.84
50008,20212582,11,125.4,125.54
50009,20212582,12,28.6,32.96
50010,20212582,13,14.4,16.21
50011,20212582,14,28.6,32.95
50012,20212582,15,14.4,16.2
50013,20212585,0,133.3,133.3
50014,20212585,4,207.7,205.93
50015,20212585,3,51.0,51.16
50016,20212585,2,85.5,86.43
50017,20212585,1,185.3,186.22
50018,20212585,9,45.9,47.48
50019,20212585,10,43.0,45.58
50020,20212585,8,41.7,39.85
50021,20212585,11,47.0,48.26
50022,20212585,13,48.8,47.78
50023,20212585,12,43.3,43.56
50024,20212585,16,28.6,24.66
50025,20212585,20,26.7,26.84
50026,20212585,32,65.1,68.45
50027,20212585,34,59.1,56.45
50028,20212588,0,103.3,98.83
50029,20212588,1,156.8,156.27
50030,20212588,2,113.7,114.75
50031,20212588,3,114.8,115.85
50032,20212588,4,131.0,128.71
50033,20212588,5,130.4,131.35
50034,20212588,6,122.6,121.87
50035,20212588,7,120.8,126.56
50036,20212588,8,138.2,137.35
50037,20212588,9,126.7,126.9
50038,20212588,10,129.2,128.3
50039,20212588,11,133.7,133.98
50040,20212588,12,129.2,128.73
50041,20212588,13,126.7,126.54
50042,20212588,14,124.7,119.57
50043,20212588,15,55.7,51.95
50044,20212588,16,128.6,128.89
50045,20212588,17,112.8,110.96
50046,20212588,18,150.1,148.29
50047,20212588,19,112.8,109.75
50048,20212588,20,128.6,128.69
50049,20212588,21,40.5,38.53
50050,20212588,22,40.5,38.46
50051,20212589,0,160.9,159.71
50052,20212589,1,61.1,60.49
50053,20212589,2,13.6,12.99
50054,20212589,3,147.2,147.84
50055,20212589,4,123.2,129.63
50056,20212589,5,27.4,29.57
50057,20212589,6,22.5,24.23
50058,20212589,7,14.0,14.11
50059,20212590,0,131.1,131.35
50060,20212590,1,129.3,129.69
50061,20212590,2,129.3,129.69
50062,20212590,3,131.1,131.35
50063,20212590,4,133.7,134.29
50064,20212590,5,133.7,134.29
50065,20212590,6,146.0,148.17
50066,20212590,7,124.3,128.11
50067,20212590,8,124.3,128.12
50068,20212590,9,146.0,148.17
50069,20212590,10,162.0,161.53
50070,20212590,11,52.4,50.56
50071,20212590,12,162.0,161.53
50072,20212590,13,52.4,50.56
50073,20212591,0,92.4,94.6
50074,20212591,3,65.2,64.93
50075,20212591,4,16.7,14.85
50076,20212591,1,64.6,63.26
50077,20212591,2,16.7,16.34
50078,20212591,5,190.7,194.73
50079,20212591,6,47.1,50.02
50080,20212591,7,21.5,26.2
50081,20212591,8,11.7,10.79
50082,20212593,0,136.1,136.51
50083,20212593,1,145.2,147.37
50084,20212593,2,162.9,159.34
50085,20212593,3,25.4,26.9
50086,20212593,4,7.9,7.49
50087,20212593,5,20.9,24.28
50088,20212593,6,13.6,14.04
50089,20212597,0,133.2,136.24
50090,20212597,1,129.5,126.62
50091,20212597,2,132.6,130.32
50092,20212597,3,128.4,128.38
50093,20212597,4,136.4,138.87
50094,20212597,5,130.0,131.96
50095,20212597,6,49.0,49.3
50096,20212597,7,205.6,207.66
50097,20212597,8,29.3,30.03
50098,20212597,9,169.6,169.59
50099,20212597,10,51.8,50.15
50100,20212597,11,20.3,22.15
50101,20212598,0,163.9,164.79
50102,20212598,1,124.7,123.76
50103,20212598,2,134.4,135.68
50104,20212598,3,187.1,182.78
50105,20212598,4,28.5,28.48
50106,20212598,5,139.0,139.86
50107,20212598,8,137.1,135.09
50108,20212598,11,11.6,13.73
50109,20212598,12,197.2,195.28
50110,20212598,13,26.9,26.7
50111,20212606,0,185.0,182.85
50112,20212606,1,171.6,170.39
50113,20212606,2,48.0,49.09
50114,20212606,3,36.0,36.08
50115,20212606,4,41.0,39.78
50116,20212606,5,206.4,207.36
50117,20212606,6,30.0,29.56
50118,20212607,0,125.5,132.15
50119,20212607,1,151.4,156.55
50120,20212607,2,200.7,201.88
50121,20212607,3,26.6,27.31
50122,20212607,4,36.2,44.52
50123,20212607,5,66.0,64.3
50124,20212607,6,15.4,13.91
50125,20212614,0,127.6,127.93
50126,20212614,1,129.2,129.38
50127,20212614,2,134.3,135.4
50128,20212614,3,129.2,129.37
50129,20212614,4,127.6,127.93
50130,20212614,5,138.3,138.71
50131,20212614,6,152.7,155.6
50132,20212614,7,95.0,113.12
50133,20212617,0,48.5,42.21
50134,20212617,1,50.0,52.33
50135,20212617,2,56.2,56.19
50136,20212617,3,49.6,51.44
50137,20212617,4,60.7,59.22
50138,20212617,5,62.7,61.48
50139,20212617,9,41.2,50.58
50140,20212617,13,117.0,121.11
50141,20212617,15,168.0,169.07
50142,20212617,18,53.8,51.91
50143,20212617,22,139.0,140.27
50144,20212618,0,155.7,155.28
50145,20212618,1,82.3,82.39
50146,20212618,2,43.4,45.83
50147,20212618,3,141.1,143.68
50148,20212618,4,125.9,125.53
50149,20212618,5,128.3,129.37
50150,20212618,6,128.1,127.63
50151,20212618,7,128.3,127.92
50152,20212618,8,125.9,126.66
50153,20212618,9,122.0,121.25
50154,20212618,14,128.7,127.66
50155,20212618,13,114.1,109.25
50156,20212618,12,161.1,160.49
50157,20212618,11,114.1,116.49
50158,20212618,10,128.7,128.5
50159,20212618,15,55.3,52.23
50160,20212628,0,140.5,141.19
50161,20212628,1,137.8,138.88
50162,20212628,2,145.0,146.76
50163,20212628,3,111.5,111.39
50164,20212628,4,145.0,144.92
50165,20212628,5,137.8,138.52
50166,20212628,6,116.3,117.52
50167,20212628,7,135.0,136.35
50168,20212628,13,127.3,123.26
50169,20212628,12,132.6,133.68
50170,20212628,11,112.1,111.0
50171,20212628,10,132.6,134.24
50172,20212628,9,127.3,130.5
50173,20212628,14,118.6,122.35
50174,20212634,0,61.2,59.76
50175,20212634,1,2.3,2.33
50176,20212634,2,1.5,3.76
50177,20212634,3,59.7,58.8
50178,20212634,4,115.2,112.15
50179,20212634,5,42.4,44.79
50180,20212634,6,203.5,207.08
50181,20212634,7,30.5,29.91
50182,20212637,0,83.0,82.47
50183,20212637,1,75.9,78.2
50184,20212637,8,163.9,164.32
50185,20212637,9,28.5,30.69
50186,20212637,10,163.9,164.74
50187,20212637,12,75.9,78.67
50188,20212637,13,83.0,82.53
50189,20212637,2,63.5,65.74
50190,20212637,27,63.5,62.17
50191,20212637,14,139.9,141.42
50192,20212637,37,139.9,140.66
50193,20212637,42,125.8,129.58
50194,20212637,41,128.6,128.19
50195,20212637,40,128.3,130.29
50196,20212637,39,128.6,126.13
50197,20212637,38,125.8,125.88
50198,20212637,19,125.8,129.63
50199,20212637,18,128.6,128.08
50200,20212637,17,128.3,129.79
50201,20212637,16,128.6,126.13
50202,20212637,15,125.8,126.5
50203,20212641,0,135.6,138.53
50204,20212641,5,129.7,128.93
50205,20212641,4,124.6,127.27
50206,20212641,3,136.2,135.19
50207,20212641,2,124.6,129.05
50208,20212641,1,129.7,129.13
50209,20212641,6,20.9,20.61
50210,20212641,7,55.8,54.48
50211,20212641,8,21.3,15.45
50212,20212641,9,201.2,201.65
50213,20212641,10,39.6,43.14
50214,20212641,11,135.2,140.74
50215,20212641,12,118.7,117.34
50216,20212643,0,146.4,144.37
50217,20212643,1,128.4,126.72
50218,20212643,2,127.8,129.23
50219,20212643,3,167.4,166.47
50220,20212643,4,52.4,50.56
50221,20212643,5,164.1,162.14
50222,20212643,6,52.9,50.71
50223,20212646,0,126.0,125.27
50224,20212646,1,124.8,124.0
50225,20212646,2,137.5,144.04
50226,20212646,3,137.7,140.03
50227,20212646,4,31.3,33.09
50228,20212646,5,53.5,55.36
50229,20212646,6,169.3,166.7
50230,20212646,7,22.4,22.78
50231,20212646,8,172.6,169.27
50232,20212646,9,14.8,15.88
50233,20212655,0,149.2,146.19
50234,20212655,21,107.6,107.78
50235,20212655,22,161.4,157.34
50236,20212655,3,85.3,84.75
50237,20212655,20,136.7,138.58
50238,20212655,26,136.0,141.33
50239,20212655,6,87.7,84.98
50240,20212655,5,69.8,75.15
50241,20212655,4,40.5,43.84
50242,20212655,27,121.8,125.13
50243,20212655,28,132.4,135.71
50244,20212655,29,120.3,118.14
50245,20212655,30,85.1,77.7
50246,20212655,31,77.4,86.1
50247,20212659,0,136.5,132.69
50248,20212659,1,129.7,129.13
50249,20212659,2,127.7,124.22
50250,20212659,3,127.2,126.83
50251,20212659,4,130.1,124.78
50252,20212659,5,133.2,143.64
50253,20212659,6,132.7,131.38
50254,20212659,7,133.2,138.4
50255,20212659,8,129.6,130.21
50256,20212659,9,128.3,131.05
50257,20212659,10,129.6,130.2
50258,20212659,11,133.2,138.4
50259,20212665,0,40.8,43.79
50260,20212665,1,27.9,26.98
50261,20212665,2,117.4,122.63
50262,20212665,3,175.3,175.68
50263,20212665,4,52.4,50.84
50264,20212665,5,24.7,21.9
50265,20212665,6,24.7,26.58
50266,20212673,0,171.3,169.66
50267,20212673,1,118.4,121.32
50268,20212673,2,161.8,163.22
50269,20212673,3,69.8,67.79
50270,20212673,4,75.6,80.87
50271,20212673,5,167.3,168.53
50272,20212673,6,20.5,20.62
50273,20212674,0,53.9,52.29
50274,20212674,27,63.7,58.38
50275,20212674,28,16.2,15.03
50276,20212674,19,63.7,64.14
50277,20212674,20,16.2,15.62
50278,20212674,1,72.3,75.86
50279,20212674,13,166.1,162.86
50280,20212674,2,27.4,31.06
50281,20212674,3,18.7,17.26
50282,20212674,7,18.7,17.52
50283,20212675,0,146.1,146.02
50284,20212675,1,130.0,125.8
50285,20212675,2,129.9,133.42
50286,20212675,3,128.1,131.35
50287,20212675,4,149.3,147.57
50288,20212675,5,129.9,130.39
50289,20212675,6,113.9,115.92
50290,20212675,7,152.6,150.74
50291,20212675,8,80.8,78.5
50292,20212675,9,28.0,29.87
50293,20212675,10,28.0,24.25
50294,20212675,11,28.0,24.24
50295,20212675,12,195.9,195.24
50296,20212675,13,26.7,26.61
50297,20212676,0,37.8,39.72
50298,20212676,1,25.9,24.47
50299,20212676,2,23.7,26.89
50300,20212676,3,37.9,39.6
50301,20212676,4,63.2,62.34
50302,20212676,5,58.8,60.0
50303,20212676,17,30.3,28.0
50304,20212682,0,135.7,136.3
50305,20212682,1,126.1,124.51
50306,20212682,2,148.2,146.92
50307,20212682,3,157.1,160.51
50308,20212682,4,120.3,119.5
50309,20212682,5,17.9,22.51
50310,20212682,6,80.0,79.63
50311,20212682,7,70.5,75.11
50312,20212682,8,127.6,128.28
50313,20212682,9,125.5,125.18
50314,20212682,10,128.1,130.03
50315,20212682,11,129.8,128.25
50316,20212686,0,143.7,144.53
50317,20212686,1,129.4,127.75
50318,20212686,2,127.4,127.87
50319,20212686,3,36.6,36.53
50320,20212686,4,196.7,196.98
50321,20212686,5,46.5,45.72
50322,20212686,6,36.7,43.29
50323,20212686,7,136.4,141.99
50324,20212686,8,116.7,114.32
50325,20212686,9,31.7,34.76
50326,20212686,10,29.7,31.96
50327,20212686,11,23.2,25.3
50328,20212686,12,14.3,14.06
50329,20212695,0,127.0,125.98
50330,20212695,1,128.5,128.26
50331,20212695,2,126.9,127.89
50332,20212695,3,142.5,145.27
50333,20212695,4,126.9,127.5
50334,20212695,5,128.5,127.82
50335,20212695,6,44.4,51.26
50336,20212695,7,21.7,26.35
50337,20212695,8,49.2,51.87
50338,20212695,9,108.5,105.1
50339,20212695,11,65.5,65.17
50340,20212695,10,65.2,64.54
50341,20212695,12,202.1,202.37
50342,20212701,0,110.7,109.61
50343,20212701,1,122.5,123.73
50344,20212701,2,108.4,108.54
50345,20212701,3,137.5,139.04
50346,20212701,4,87.4,88.3
50347,20212701,5,92.6,96.49
50348,20212701,6,169.6,162.69
50349,20212701,7,144.9,145.29
50350,20212701,8,134.8,137.14
50351,20212701,9,128.4,127.54
50352,20212701,10,134.6,130.9
50353,20212701,11,131.0,130.94
50354,20212701,12,124.7,126.61
50355,20212701,13,129.3,129.12
50356,20212701,14,128.1,128.2
50357,20212701,15,129.3,129.11
50358,20212701,16,124.7,123.97
50359,20212705,0,43.1,36.77
50360,20212705,1,43.1,44.09
50361,20212705,2,159.8,155.71
50362,20212705,3,114.5,116.09
50363,20212705,4,191.4,187.27
50364,20212705,5,24.8,26.07
50365,20212705,6,24.5,26.11
50366,20212705,7,14.0,13.89
50367,20212706,0,103.1,102.23
50368,20212706,1,63.3,62.5
50369,20212706,2,16.8,15.8
