,mol_idx,atom_idx,experimental_shift,dft_shift
55880,20227400,4,123.1,124.07
55881,20227407,0,152.3,150.97
55882,20227407,1,153.2,145.98
55883,20227407,2,116.8,114.36
55884,20227407,3,119.5,118.51
55885,20227407,4,140.2,134.38
55886,20227407,5,126.8,120.58
55887,20227407,6,118.9,123.69
55888,20227407,7,150.0,149.39
55889,20227407,8,166.8,165.44
55890,20227407,9,54.6,51.69
55891,20227407,10,168.3,170.98
55892,20227407,11,54.9,53.09
55893,20227408,2,131.0,128.61
55894,20227408,1,144.6,145.77
55895,20227408,0,131.0,130.69
55896,20227408,5,127.6,128.44
55897,20227408,4,140.8,137.06
55898,20227408,3,127.6,129.12
55899,20227408,39,21.9,21.41
55900,20227408,11,52.9,51.24
55901,20227408,12,20.3,20.71
55902,20227408,16,54.3,51.76
55903,20227408,17,178.3,175.17
55904,20227408,21,30.9,31.73
55905,20227408,22,31.0,30.94
55906,20227408,23,24.0,25.57
55907,20227408,24,14.3,13.71
55908,20227409,0,32.0,33.58
55909,20227409,1,210.5,211.76
55910,20227409,2,27.6,29.41
55911,20227409,3,14.6,19.63
55912,20227409,4,14.6,14.77
55913,20227409,5,11.9,13.26
55914,20227409,6,3.2,5.43
55915,20227409,7,3.2,1.48
55916,20227411,0,128.3,129.39
55917,20227411,1,128.5,129.52
55918,20227411,2,126.1,126.1
55919,20227411,3,128.5,128.67
55920,20227411,4,128.3,128.91
55921,20227411,5,141.0,141.47
55922,20227411,6,32.1,33.05
55923,20227411,7,39.4,37.68
55924,20227411,8,50.5,49.37
55925,20227411,9,22.2,17.02
55926,20227411,10,58.9,61.48
55927,20227411,11,129.6,129.56
55928,20227411,12,130.0,129.85
55929,20227411,13,130.7,130.67
55930,20227411,14,133.2,136.67
55931,20227411,15,132.8,135.62
55932,20227411,16,132.5,133.8
55933,20227412,0,125.7,125.24
55934,20227412,1,117.9,118.11
55935,20227412,2,148.3,149.12
55936,20227412,3,137.8,139.81
55937,20227412,4,124.3,124.49
55938,20227412,5,126.1,123.84
55939,20227412,6,167.6,169.49
55940,20227412,7,15.6,16.32
55941,20227412,8,167.6,169.48
55942,20227412,9,15.6,16.33
55943,20227412,10,148.3,149.13
55944,20227412,11,137.8,139.81
55945,20227412,12,124.3,124.48
55946,20227412,13,126.1,123.83
55947,20227412,14,125.7,125.25
55948,20227412,15,117.9,118.13
55949,20227412,16,28.5,30.7
55950,20227412,17,22.7,19.27
55951,20227412,18,22.7,23.24
55952,20227412,19,28.5,30.7
55953,20227412,20,22.7,23.24
55954,20227412,21,22.7,19.27
55955,20227413,4,147.0,146.15
55956,20227413,6,141.3,139.96
55957,20227413,7,138.8,138.87
55958,20227413,8,132.7,132.0
55959,20227413,9,70.0,67.63
55960,20227413,10,42.8,45.91
55961,20227413,11,134.3,140.11
55962,20227413,12,118.6,121.36
55963,20227413,13,86.9,91.89
55964,20227413,14,94.2,97.22
55965,20227413,15,121.7,121.42
55966,20227413,16,132.0,133.69
55967,20227413,17,128.4,128.68
55968,20227413,19,128.4,128.37
55969,20227413,20,132.0,132.48
55970,20227418,0,176.5,175.36
55971,20227418,1,28.3,29.34
55972,20227418,2,21.8,23.68
55973,20227418,3,158.7,160.68
55974,20227418,4,40.8,39.64
55975,20227418,5,20.4,22.44
55976,20227418,6,11.3,11.7
55977,20227418,7,51.5,50.82
55978,20227418,8,24.3,25.2
55979,20227418,9,13.0,11.36
55980,20227423,6,21.5,23.15
55981,20227423,7,60.7,60.31
55982,20227423,8,32.0,32.87
55983,20227423,11,170.3,169.75
55984,20227423,12,66.5,63.21
55985,20227423,13,79.1,83.55
55986,20227423,14,76.2,79.27
55987,20227428,0,59.2,57.91
55988,20227428,1,40.5,43.38
55989,20227428,2,69.5,71.6
55990,20227428,3,58.3,59.53
55991,20227428,26,39.0,38.5
55992,20227428,27,172.5,173.26
55993,20227428,30,51.6,49.65
55994,20227428,5,62.2,58.6
55995,20227428,6,139.1,142.72
55996,20227428,11,128.7,127.53
55997,20227428,10,128.3,127.94
55998,20227428,9,127.1,125.91
55999,20227428,8,128.3,128.36
56000,20227428,7,128.7,127.94
56001,20227431,0,121.0,123.51
56002,20227431,1,149.7,151.01
56003,20227431,2,149.7,149.36
56004,20227431,3,121.0,120.28
56005,20227431,4,148.8,148.48
56006,20227431,5,172.0,172.24
56007,20227431,6,59.5,62.38
56008,20227431,7,33.6,34.26
56009,20227431,8,25.2,28.37
56010,20227431,9,27.0,26.57
56011,20227431,10,25.2,28.08
56012,20227431,11,33.6,34.88
56013,20227431,12,58.5,57.96
56014,20227431,13,29.6,30.69
56015,20227431,14,29.6,23.7
56016,20227431,15,29.6,28.45
56017,20227438,0,125.1,126.2
56018,20227438,1,123.2,121.87
56019,20227438,2,136.0,139.64
56020,20227438,3,113.6,113.05
56021,20227438,4,165.3,171.71
56022,20227438,5,119.0,118.16
56023,20227438,6,90.1,89.89
56024,20227438,7,193.6,192.09
56025,20227438,8,133.5,134.38
56026,20227438,14,171.8,163.03
56027,20227438,15,62.7,62.22
56028,20227438,16,13.7,12.89
56029,20227448,0,13.9,14.19
56030,20227448,1,22.5,25.31
56031,20227448,2,31.3,34.04
56032,20227448,3,28.9,30.9
56033,20227448,4,28.5,30.26
56034,20227448,5,18.7,19.33
56035,20227448,6,81.3,84.65
56036,20227448,7,76.4,79.75
56037,20227448,8,19.9,20.38
56038,20227448,9,71.3,70.32
56039,20227448,10,58.5,56.31
56040,20227450,0,16.9,19.61
56041,20227450,1,23.9,29.95
56042,20227450,2,28.9,34.96
56043,20227450,3,206.6,210.61
56044,20227450,5,42.9,45.31
56045,20227450,6,27.6,35.53
56046,20227450,7,136.7,141.79
56047,20227450,8,115.3,118.55
56048,20227450,17,171.9,172.55
56049,20227450,20,60.9,60.19
56050,20227450,21,14.1,13.07
56051,20227455,8,136.8,141.2
56052,20227455,7,57.4,58.47
56053,20227455,6,57.4,53.15
56054,20227455,4,136.8,143.15
56055,20227455,14,41.2,42.09
56056,20227455,15,78.6,79.43
56057,20227455,16,78.5,84.41
56058,20227455,17,24.4,24.46
56059,20227455,18,54.3,54.25
56060,20227455,19,170.3,173.24
56061,20227455,20,52.9,51.41
56062,20227455,21,136.7,135.62
56063,20227455,24,143.8,145.56
56064,20227455,27,21.5,21.92
56065,20227457,0,126.9,127.05
56066,20227457,1,146.4,147.13
56067,20227457,2,146.8,146.82
56068,20227457,3,118.2,118.21
56069,20227457,4,178.2,173.89
56070,20227457,5,177.9,173.89
56071,20227457,6,146.4,147.12
56072,20227457,7,146.8,146.83
56073,20227457,8,118.2,118.22
56074,20227457,9,178.2,173.86
56075,20227457,10,177.9,173.92
56076,20227457,11,126.9,127.03
56077,20227457,12,24.6,26.05
56078,20227457,13,19.8,17.43
56079,20227457,14,19.8,17.43
56080,20227457,15,8.2,8.13
56081,20227457,16,8.2,8.12
56082,20227457,17,24.6,26.05
56083,20227457,18,19.8,17.42
56084,20227457,19,19.8,17.42
56085,20227459,0,129.1,131.25
56086,20227459,1,129.4,128.54
56087,20227459,2,132.7,137.32
56088,20227459,3,129.4,129.12
56089,20227459,4,129.1,128.59
56090,20227459,5,141.7,141.7
56091,20227459,6,44.1,48.27
56092,20227459,7,49.2,46.41
56093,20227459,8,207.0,212.49
56094,20227459,9,31.1,33.82
56095,20227459,10,140.5,144.76
56096,20227459,11,115.4,113.75
56097,20227461,0,137.2,137.5
56098,20227461,1,121.3,123.85
56099,20227461,2,149.7,149.08
56100,20227461,4,124.2,120.45
56101,20227461,5,95.5,94.69
56102,20227461,6,196.2,195.84
56103,20227461,7,48.7,52.62
56104,20227461,8,29.8,27.03
56105,20227461,9,29.8,25.78
56106,20227461,10,29.8,29.32
56107,20227464,0,78.1,77.29
56108,20227464,1,162.6,165.23
56109,20227464,2,162.6,160.56
56110,20227464,3,121.3,118.82
56111,20227464,4,136.8,137.28
56112,20227464,5,122.2,121.4
56113,20227464,6,147.6,148.66
56114,20227464,7,147.6,145.89
56115,20227464,8,122.2,122.55
56116,20227464,9,136.8,137.52
56117,20227464,10,121.3,123.77
56118,20227464,11,142.4,148.63
56119,20227464,12,113.6,111.56
56120,20229191,0,105.55,102.58
56121,20229191,1,128.25,125.22
56122,20229191,2,130.4,126.52
56123,20229191,3,118.65,116.08
56124,20229191,4,143.75,139.92
56125,20229191,5,146.65,143.27
56126,20229191,6,122.75,120.19
56127,20229191,7,128.95,125.61
56128,20229191,8,131.55,130.85
56129,20229191,9,135.3,135.36
56130,20229191,10,26.75,27.58
56131,20229191,11,35.849999999999994,44.1
56132,20229191,12,49.2,43.16
56133,20229191,13,155.55,163.31
56134,20229191,14,32.3,33.84
56135,20229191,15,40.099999999999994,39.81
56136,20229191,16,36.65,34.31
56137,20229191,17,48.849999999999994,40.56
56138,20229191,18,38.15,33.16
56139,20229191,19,41.5,46.14
56140,20229191,20,30.4,31.11
56141,20229191,21,35.85,43.0
56142,20229191,22,11.6,10.27
56143,20229191,23,184.64999999999998,180.74
56144,20229191,24,22.4,28.64
56145,20229191,25,29.75,22.91
56146,20229191,26,108.5,106.61
56147,20229191,27,26.4,22.8
56148,20229191,28,20.299999999999997,19.91
56149,20229941,0,139.8,139.84
56150,20229941,1,103.1,103.59
56151,20229941,2,152.2,152.2
56152,20229941,3,127.7,127.18
56153,20229941,4,152.2,152.21
56154,20229941,5,103.1,103.61
56155,20229941,6,167.7,163.11
56156,20229941,7,129.2,128.61
56157,20229941,8,130.3,130.68
56158,20229941,9,128.4,128.22
56159,20229941,10,133.4,134.17
56160,20229941,11,128.4,128.11
56161,20229941,12,130.3,131.01
56162,20229941,13,56.1,52.53
56163,20229941,14,56.1,52.53
56164,20229941,15,64.9,65.79
56165,20229948,0,164.9,163.43
56166,20229948,16,65.9,66.25
56167,20229948,14,169.3,167.71
56168,20229948,2,62.6,64.0
56169,20229948,18,206.0,209.28
56170,20229948,17,46.9,48.04
56171,20229948,20,53.1,55.69
56172,20229948,3,33.3,34.87
56173,20229948,4,18.9,18.41
56174,20229948,8,19.5,18.78
56175,20229948,26,45.1,46.26
56176,20229948,27,129.8,134.99
56177,20229948,28,122.5,124.96
56178,20229959,0,132.8,132.71
56179,20229959,1,130.1,132.85
56180,20229959,2,130.3,129.9
56181,20229959,3,132.5,132.0
56182,20229959,4,129.7,129.23
56183,20229959,5,130.4,129.54
56184,20229959,7,52.3,51.47
56185,20229959,8,164.6,160.24
56186,20229959,9,101.8,114.22
56187,20229959,10,27.0,30.15
56188,20229959,11,82.1,81.41
56189,20229959,12,170.3,168.82
56190,20229959,13,71.6,71.26
56191,20229959,14,25.6,24.8
56192,20229959,15,23.5,24.58
56193,20229959,16,56.3,54.92
56194,20229960,0,27.3,27.57
56195,20229960,1,29.7,28.58
56196,20229960,2,22.5,21.86
56197,20229960,3,107.1,111.37
56198,20229960,4,151.6,152.2
56199,20229960,5,126.0,126.97
56200,20229960,6,164.1,163.99
56201,20229960,7,139.2,136.71
56202,20229960,8,16.8,16.32
56203,20229960,9,164.7,163.33
56204,20229960,10,60.2,60.72
56205,20229960,11,13.7,13.32
56206,20229963,0,117.1,114.48
56207,20229963,1,161.8,161.65
56208,20229963,2,114.1,117.73
56209,20229963,3,129.1,128.62
56210,20229963,4,132.2,134.93
56211,20229963,5,134.4,134.1
56212,20229963,6,26.1,27.28
56213,20229963,7,20.1,21.14
56214,20229963,8,135.3,143.13
56215,20229963,9,141.1,136.03
56216,20229963,11,76.0,78.39
56217,20229963,13,26.2,26.57
56218,20229963,14,135.7,136.87
56219,20229966,0,32.7,33.36
56220,20229966,1,97.9,94.97
56221,20229966,3,163.9,161.72
56222,20229966,5,100.5,101.84
56223,20229966,6,163.3,164.54
56224,20229966,10,33.7,36.67
56225,20229966,9,37.2,36.77
56226,20229966,8,93.1,91.5
56227,20229966,11,136.2,137.23
56228,20229966,12,128.2,127.7
56229,20229966,13,113.6,115.74
56230,20229966,14,157.6,157.56
56231,20229966,15,113.6,108.88
56232,20229966,16,128.2,129.58
56233,20229966,20,54.9,51.85
56234,20229966,33,64.0,62.39
56235,20229966,34,14.8,14.46
56236,20229969,0,136.8,138.26
56237,20229969,1,127.0,127.1
56238,20229969,2,129.4,130.09
56239,20229969,3,143.3,145.25
56240,20229969,4,129.4,127.45
56241,20229969,5,127.0,128.92
56242,20229969,8,21.4,21.31
56243,20229969,18,54.9,55.48
56244,20229969,19,35.9,36.59
56245,20229969,20,65.2,65.78
56246,20229969,21,33.7,31.76
56247,20229969,22,41.3,40.09
56248,20229969,32,170.7,172.01
56249,20229969,35,52.1,50.51
56250,20229974,0,81.8,80.07
56251,20229974,1,30.7,25.37
56252,20229974,2,36.2,36.21
56253,20229974,3,85.3,83.16
56254,20229974,18,145.3,153.1
56255,20229974,19,110.0,106.0
56256,20229974,22,18.0,21.46
56257,20229974,4,26.6,27.63
56258,20229974,8,142.1,149.17
56259,20229974,9,111.1,111.11
56260,20229998,0,154.9,153.71
56261,20229998,1,78.2,77.31
56262,20229998,2,71.1,71.68
56263,20229998,3,127.5,127.43
56264,20229998,8,127.9,128.21
56265,20229998,7,114.7,116.63
56266,20229998,6,160.8,159.9
56267,20229998,5,114.7,109.72
56268,20229998,4,127.9,127.29
56269,20229998,9,55.5,52.25
56270,20230004,0,110.1,107.02
56271,20230004,10,75.5,76.41
56272,20230004,11,78.4,74.66
56273,20230004,1,27.6,24.26
56274,20230004,5,25.4,27.1
56275,20230004,22,132.5,141.41
56276,20230004,23,118.5,115.49
56277,20230004,12,68.4,69.02
56278,20230004,13,124.6,124.41
56279,20230007,0,145.1,138.96
56280,20230007,1,134.9,138.89
56281,20230007,2,195.1,194.56
56282,20230007,3,29.3,32.19
56283,20230007,4,59.0,60.77
56284,20230007,5,23.0,22.8
56285,20230007,6,23.0,19.02
56286,20230007,7,23.0,22.83
56287,20230009,4,144.7,144.0
56288,20230009,3,136.5,136.58
56289,20230009,2,143.7,141.04
56290,20230009,1,136.5,135.36
56291,20230009,0,144.7,143.49
56292,20230009,5,159.4,155.53
56293,20230009,6,134.9,134.52
56294,20230009,7,128.4,126.24
56295,20230009,8,129.3,128.4
56296,20230009,9,132.3,132.53
56297,20230009,10,129.3,128.89
56298,20230009,11,128.4,129.96
56299,20230011,0,156.9,155.17
56300,20230011,1,153.6,157.81
56301,20230011,2,109.3,105.14
56302,20230011,3,135.7,135.04
56303,20230011,4,113.9,111.68
56304,20230011,5,123.6,122.38
56305,20230011,6,136.6,137.31
56306,20230011,7,123.0,123.47
56307,20230011,8,151.3,153.36
56308,20230011,9,165.2,162.65
56309,20230011,10,169.5,170.31
56310,20230011,11,20.8,21.53
56311,20230012,5,152.1,152.28
56312,20230012,4,120.1,120.78
56313,20230012,3,126.7,127.44
56314,20230012,2,126.7,127.44
56315,20230012,1,120.1,120.78
56316,20230012,0,152.1,152.28
56317,20230012,9,155.6,154.81
56318,20230012,10,109.8,110.06
56319,20230012,11,109.2,111.32
56320,20230012,6,155.6,154.81
56321,20230012,7,109.8,110.06
56322,20230012,8,109.2,111.32
56323,20230012,13,55.8,57.04
56324,20230012,12,55.8,57.04
56325,20230025,0,135.5,134.64
56326,20230025,1,162.9,160.18
56327,20230025,2,105.9,102.55
56328,20230025,3,109.7,110.4
56329,20230025,4,132.3,132.65
56330,20230025,9,130.0,130.43
56331,20230025,8,128.9,128.76
56332,20230025,7,129.2,129.24
56333,20230025,6,128.9,128.52
56334,20230025,5,130.0,131.43
56335,20230025,10,41.0,43.63
56336,20230025,11,130.7,130.68
56337,20230025,12,131.2,131.73
56338,20230025,13,128.6,128.3
56339,20230025,14,127.9,128.15
56340,20230025,15,128.6,129.32
56341,20230025,16,131.2,132.66
56342,20230025,17,168.7,164.57
56343,20230028,0,114.1,112.28
56344,20230028,1,148.4,144.04
56345,20230028,2,145.4,143.25
56346,20230028,3,115.7,112.84
56347,20230028,4,122.7,120.14
56348,20230028,5,133.3,132.38
56349,20230028,6,39.8,41.57
56350,20230028,7,51.7,53.78
56351,20230028,8,135.5,131.9
56352,20230028,9,121.7,115.46
56353,20230028,10,116.0,113.25
56354,20230028,11,145.9,144.15
56355,20230028,12,148.7,144.75
56356,20230028,13,113.3,115.55
56357,20230028,14,67.0,62.75
56358,20230028,15,56.4,52.69
56359,20230028,16,56.2,52.43
56360,20230030,0,55.6,58.15
56361,20230030,1,153.6,154.12
56362,20230030,2,139.0,138.22
56363,20230030,3,139.0,139.69
56364,20230030,4,153.6,156.66
56365,20230030,5,119.9,119.76
56366,20230030,6,128.2,128.15
56367,20230030,7,128.1,127.83
56368,20230030,8,126.4,127.31
56369,20230030,9,119.9,119.76
56370,20230030,10,126.4,127.51
56371,20230030,11,128.1,128.09
56372,20230030,12,128.2,128.42
56373,20230030,13,120.0,121.53
56374,20230030,14,132.4,136.85
56375,20230030,15,132.4,136.85
56376,20230030,16,120.0,121.53
56377,20230030,17,138.5,140.07
56378,20230030,18,138.5,140.07
56379,20230034,0,174.8,173.57
56380,20230034,1,34.0,29.25
56381,20230034,2,61.4,57.84
56382,20230034,3,76.2,74.06
56383,20230034,4,21.8,19.65
56384,20230034,5,68.0,65.39
56385,20230045,0,78.3,76.12
56386,20230045,1,124.7,125.52
56387,20230045,2,61.6,58.92
56388,20230045,3,69.3,68.89
56389,20230045,4,62.8,59.5
56390,20230046,0,135.3,138.11
56391,20230046,1,123.8,124.1
56392,20230046,2,148.8,152.69
56393,20230046,3,151.6,151.14
56394,20230046,4,127.2,127.61
56395,20230046,5,64.2,63.8
56396,20230046,6,114.8,119.69
56397,20230046,7,153.6,153.99
56398,20230046,8,55.9,53.75
56399,20230047,0,127.2,130.02
56400,20230047,1,129.5,128.71
56401,20230047,2,128.8,128.92
56402,20230047,3,127.2,123.89
56403,20230047,4,134.2,134.55
56404,20230047,5,129.5,128.69
56405,20230047,6,138.4,133.26
56406,20230047,7,117.7,118.57
56407,20230047,8,65.2,62.96
56408,20230047,9,115.0,118.56
56409,20230047,10,154.0,153.76
56410,20230047,11,55.8,53.78
56411,20230052,0,64.9,62.13
56412,20230052,1,74.3,74.35
56413,20230052,2,154.8,149.77
56414,20230052,3,61.4,61.67
56415,20230059,0,44.9,46.05
56416,20230059,1,41.8,40.43
56417,20230059,13,158.4,158.1
56418,20230059,16,82.1,78.87
56419,20230059,17,27.9,29.46
56420,20230059,21,27.9,24.03
56421,20230059,25,27.9,23.99
56422,20230059,2,167.7,168.27
56423,20230059,5,61.8,61.34
56424,20230059,6,14.2,13.13
56425,20230059,30,132.9,137.18
56426,20230059,31,120.4,121.24
56427,20230062,0,116.7,116.39
56428,20230062,1,149.1,142.4
56429,20230062,2,148.8,149.21
56430,20230062,3,148.9,148.96
56431,20230062,4,148.7,148.36
56432,20230062,7,193.9,190.65
56433,20230062,8,121.7,122.4
56434,20230062,9,151.0,150.4
56435,20230062,10,120.0,122.39
56436,20230062,11,111.0,111.09
56437,20230062,12,158.3,159.93
56438,20230062,13,57.9,57.25
56439,20230062,14,20.6,20.11
56440,20230068,2,131.5,131.14
56441,20230068,1,122.6,121.82
56442,20230068,0,131.5,132.11
56443,20230068,5,128.1,127.86
56444,20230068,4,128.3,128.09
56445,20230068,3,128.1,128.02
56446,20230068,6,87.5,89.55
56447,20230068,7,85.5,90.66
56448,20230068,8,57.6,57.2
56449,20230068,9,48.2,46.96
56450,20230068,10,172.5,174.32
56451,20230068,11,51.7,49.97
56452,20230068,12,99.8,98.64
56453,20230068,14,140.9,140.36
56454,20230068,13,140.5,143.18
56455,20230068,20,126.1,125.81
56456,20230068,24,126.1,126.79
56457,20230068,19,126.4,127.57
56458,20230068,15,126.4,126.27
56459,20230070,0,104.5,101.9
56460,20230070,2,65.5,63.24
56461,20230070,1,65.5,64.59
56462,20230070,3,32.1,34.07
56463,20230070,4,24.0,26.52
56464,20230070,5,51.7,49.77
56465,20230070,6,171.2,170.64
56466,20230070,7,171.2,167.63
56467,20230071,0,150.7,150.84
56468,20230071,1,119.6,120.54
56469,20230071,2,129.4,130.2
56470,20230071,3,123.9,121.35
56471,20230071,4,143.4,143.39
56472,20230071,5,120.0,124.46
56473,20230071,6,169.1,171.08
56474,20230071,7,20.8,20.9
56475,20230071,8,52.4,53.93
56476,20230071,9,169.0,167.86
56477,20230071,10,23.1,22.25
56478,20230071,11,36.9,33.21
56479,20230071,12,32.6,31.33
56480,20230071,13,136.6,136.1
56481,20230071,18,105.0,102.46
56482,20230071,17,152.9,153.71
56483,20230071,16,135.9,133.73
56484,20230071,15,152.9,152.96
56485,20230071,14,105.0,104.36
56486,20230071,19,60.5,57.28
56487,20230071,21,55.8,52.74
56488,20230071,20,55.8,53.61
56489,20230073,0,125.9,130.7
56490,20230073,1,134.3,134.51
56491,20230073,2,129.7,127.04
56492,20230073,3,130.9,134.41
56493,20230073,4,123.0,123.59
56494,20230073,5,151.9,152.32
56495,20230073,6,154.9,157.61
56496,20230073,7,116.2,116.15
56497,20230073,8,135.8,137.48
56498,20230073,9,128.1,129.41
56499,20230073,10,129.0,128.4
56500,20230073,11,130.3,131.24
56501,20230073,12,129.0,130.0
56502,20230073,13,128.1,129.53
56503,20230073,14,165.4,168.48
56504,20230080,0,106.3,110.77
56505,20230080,1,160.7,159.93
56506,20230080,2,104.8,102.82
56507,20230080,3,160.7,160.6
56508,20230080,4,106.3,99.02
56509,20230080,5,139.6,139.08
56510,20230080,6,188.4,183.6
56511,20230080,7,121.4,118.53
56512,20230080,8,141.0,143.4
56513,20230080,9,130.6,132.17
56514,20230080,10,64.6,63.88
56515,20230080,11,148.2,148.18
56516,20230080,12,112.2,123.02
56517,20230080,13,132.0,135.41
56518,20230080,14,116.7,115.69
56519,20230080,15,116.3,110.68
56520,20230080,16,153.9,153.6
56521,20230080,17,122.7,115.81
56522,20230087,0,113.9,111.93
56523,20230087,1,150.3,151.61
56524,20230087,2,150.3,150.32
56525,20230087,3,113.9,111.71
56526,20230087,4,145.9,145.41
56527,20230087,5,166.5,163.46
56528,20230087,6,134.2,134.77
56529,20230087,11,127.8,125.03
56530,20230087,10,128.4,128.27
56531,20230087,9,132.1,132.73
56532,20230087,8,128.4,129.16
56533,20230087,7,127.8,129.64
56534,20230089,0,197.0,198.62
56535,20230089,1,138.2,139.28
56536,20230089,6,121.5,117.4
56537,20230089,5,129.1,128.94
56538,20230089,4,127.5,126.79
56539,20230089,3,129.1,129.1
56540,20230089,2,121.5,120.91
56541,20230089,7,15.7,14.58
56542,20230089,8,15.7,14.58
56543,20230093,0,136.0,139.81
56544,20230093,1,119.0,119.67
56545,20230093,2,13.8,13.73
56546,20230093,3,16.1,14.91
56547,20230093,4,42.6,45.65
56548,20230093,5,21.8,24.39
56549,20230093,6,14.3,14.22
56550,20230094,0,50.7,52.73
56551,20230094,1,78.2,76.36
56552,20230094,16,108.6,103.95
56553,20230094,31,73.9,71.98
56554,20230094,17,35.0,36.06
56555,20230094,18,24.3,24.41
56556,20230094,22,24.3,19.48
56557,20230094,26,24.3,24.33
56558,20230094,2,32.8,35.0
56559,20230094,3,27.4,30.12
56560,20230094,4,22.3,24.72
56561,20230094,5,13.9,14.19
56562,20230094,39,170.5,169.4
56563,20230094,32,18.9,18.45
56564,20230098,0,170.0,167.89
56565,20230098,1,123.1,122.08
56566,20230098,2,102.0,100.35
56567,20230098,3,157.3,159.4
56568,20230098,4,134.0,134.83
56569,20230098,5,128.0,127.06
56570,20230098,6,131.9,134.81
56571,20230098,7,114.7,108.92
56572,20230098,8,161.2,160.97
56573,20230098,9,114.7,117.87
56574,20230098,10,131.9,129.7
56575,20230098,11,14.9,15.05
56576,20230098,12,55.6,52.32
56577,20230105,0,105.1,103.65
56578,20230105,2,65.3,64.46
56579,20230105,1,65.3,64.45
56580,20230105,3,143.0,148.09
56581,20230105,4,123.0,123.29
56582,20230105,5,165.8,164.76
56583,20230105,6,60.8,60.19
56584,20230105,7,143.0,148.09
56585,20230105,8,14.1,13.24
56586,20230105,9,123.0,123.3
56587,20230105,10,165.8,164.76
56588,20230105,11,60.8,60.19
56589,20230105,12,14.1,13.24
56590,20230107,0,128.7,132.04
56591,20230107,1,128.3,132.54
56592,20230107,2,60.4,60.97
56593,20230107,3,42.6,39.56
56594,20230107,4,62.8,57.95
56595,20230107,5,24.7,24.18
56596,20230107,6,19.2,17.15
56597,20230107,7,88.4,90.77
56598,20230107,8,68.4,69.49
56599,20230107,9,17.9,18.66
56600,20230109,0,128.8,128.2
56601,20230109,1,123.3,130.02
56602,20230109,2,129.4,123.11
56603,20230109,3,130.5,133.57
56604,20230109,4,152.2,149.88
56605,20230109,5,118.5,122.22
56606,20230109,6,166.4,165.83
56607,20230109,7,54.4,57.0
56608,20230109,8,48.9,46.93
56609,20230109,9,47.1,50.38
56610,20230109,10,139.4,137.54
56611,20230109,11,149.3,149.57
56612,20230109,12,117.3,115.5
56613,20230109,13,123.0,126.64
56614,20230109,14,122.4,128.97
56615,20230109,15,119.2,120.95
56616,20230115,0,76.3,73.8
56617,20230115,1,165.7,166.02
56618,20230115,2,46.8,50.19
56619,20230115,3,32.1,34.59
56620,20230115,4,33.2,32.33
56621,20230115,5,27.9,30.0
56622,20230115,6,22.2,22.95
56623,20230115,7,22.2,19.24
56624,20230115,8,175.0,170.42
56625,20230124,0,127.6,130.94
56626,20230124,1,126.5,127.86
56627,20230124,2,74.0,71.52
56628,20230124,3,98.8,91.38
56629,20230124,4,33.6,34.35
56630,20230124,5,157.5,161.03
56631,20230124,6,85.3,83.26
56632,20230124,7,20.7,21.59
56633,20230136,1,114.0,109.4
56634,20230136,2,33.1,33.67
56635,20230136,3,62.8,58.97
56636,20230136,11,60.3,58.44
56637,20230136,12,41.8,39.65
56638,20230136,13,134.3,138.92
56639,20230136,14,118.7,118.86
56640,20230138,2,170.1,170.6
56641,20230138,1,104.7,101.59
56642,20230138,0,170.1,171.55
56643,20230138,3,49.8,52.18
56644,20230138,4,28.6,30.09
56645,20230138,5,29.8,26.45
56646,20230138,6,23.0,20.63
56647,20230138,7,35.3,39.6
56648,20230138,8,98.3,100.73
56649,20230138,9,148.5,150.75
56650,20230138,10,64.7,66.02
56651,20230138,11,15.2,13.86
56652,20230139,0,160.6,157.39
56653,20230139,1,152.2,156.81
56654,20230139,2,116.1,112.04
56655,20230139,3,133.4,132.58
56656,20230139,4,121.5,119.03
56657,20230139,5,126.3,125.49
56658,20230139,6,136.3,136.49
56659,20230139,7,130.3,128.66
56660,20230139,8,130.7,130.31
56661,20230139,9,191.2,189.55
56662,20230139,10,66.6,64.03
56663,20230139,11,171.0,170.8
56664,20230139,12,21.1,20.32
56665,20230140,0,174.0,173.71
56666,20230140,1,31.8,27.77
56667,20230140,2,61.2,57.35
56668,20230140,3,38.6,41.01
56669,20230140,4,67.6,65.9
56670,20230140,5,38.1,38.97
56671,20230140,6,18.7,21.35
56672,20230140,7,14.0,13.98
56673,20230141,0,137.3,142.85
56674,20230141,1,24.9,27.5
56675,20230141,2,38.7,37.84
56676,20230141,3,42.1,42.18
56677,20230141,4,127.7,129.21
56678,20230141,5,165.0,163.84
56679,20230141,6,51.1,49.96
56680,20230141,7,155.0,152.77
56681,20230141,8,60.9,60.78
56682,20230141,9,14.7,13.31
56683,20230150,0,136.7,138.23
56684,20230150,1,98.9,97.3
56685,20230150,2,129.4,129.1
56686,20230150,3,110.7,111.15
56687,20230150,4,27.5,26.15
56688,20230150,5,24.2,29.4
56689,20230150,6,46.1,46.67
56690,20230150,7,27.7,28.93
56691,20230150,8,31.3,32.55
56692,20230150,9,31.9,32.02
56693,20230150,10,22.5,25.09
56694,20230150,11,14.0,14.13
56695,20230152,0,24.3,25.61
56696,20230152,1,28.8,30.02
56697,20230152,2,57.5,56.66
56698,20230152,3,56.7,57.18
56699,20230152,4,54.7,56.26
